ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
1164893,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
1164894,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
1164895,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
1164896,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
1164897,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
1164898,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
1164899,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
1164900,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
1164901,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
1164902,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
1164903,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
1164904,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
1164905,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
1164906,0,5.582061392693935,195.56744384765625,-90.83265686035156,0.011098288930952549
1164907,0,5.58203731373542,195.56744384765625,-90.83265686035156,0.009217948652803898
1164908,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
1164909,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
1164910,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
1164911,0,5.581894103986878,195.56744384765625,-90.83265686035156,0.004734840244054794
1164912,0,5.581857788633585,195.56744384765625,-90.83265686035156,0.004106712061911821
1164913,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
1164914,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
1164915,0,5.581844342228537,195.56744384765625,-90.83265686035156,0.002874908270314336
1164916,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
1164917,0,5.581858257649919,195.56744384765625,-90.83265686035156,0.00240745535120368
1164918,0,5.5818513325650745,195.56744384765625,-90.83265686035156,0.0022409819066524506
1164919,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
1164920,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
1164921,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
1164922,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
1164923,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
1164924,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
1164925,0,5.581888894137341,195.56744384765625,-90.83265686035156,0.0017144393641501665
1164926,0,5.581892508051992,195.56744384765625,-90.83265686035156,0.0016865539364516735
1164927,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
1164928,0,5.581898159364009,195.56744384765625,-90.83265686035156,0.0016465758671984076
1164929,0,5.581900327548116,195.56744384765625,-90.83265686035156,0.001632423372939229
1164930,0,5.58190213779374,195.56744384765625,-90.83265686035156,0.0016210937174037099
1164931,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
1164932,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
1164933,0,5.581905921432526,195.56744384765625,-90.83265686035156,0.0015991592081263661
1164934,0,5.581906771538084,195.56744384765625,-90.83265686035156,0.0015946197090670466
1164935,0,5.581907470548025,195.56744384765625,-90.83265686035156,0.0015909957000985742
1164936,0,5.581908044248746,195.56744384765625,-90.83265686035156,0.001588096609339118
1164937,0,5.581908514650709,195.56744384765625,-90.83265686035156,0.0015857695834711194
1164938,0,5.581908899371498,195.56744384765625,-90.83265686035156,0.0015839386032894254
1164939,0,5.581909213320883,195.56744384765625,-90.83265686035156,0.0015824889997020364
1164940,0,5.581903223963587,195.56744384765625,-90.83265686035156,0.0015813064528629184
1164941,0,5.581903252948857,195.56744384765625,-90.83265686035156,0.0015813064528629184
1164942,0,5.58190332903052,195.56744384765625,-90.83265686035156,0.0015813064528629184
1164943,0,5.581903418670491,195.56744384765625,-90.83265686035156,0.0015813064528629184
1164944,0,5.581903512915525,195.56744384765625,-90.83265686035156,0.0015813064528629184
