ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
2457085,0,502.1322032192853,192.8539581298828,-44.17219543457031,-499.7887268066406
2457086,0,502.1261356798093,192.8539581298828,-44.17219543457031,-499.8239440917969
2457087,0,502.12002781175966,192.8539581298828,-44.17219543457031,-499.865234375
2457088,0,502.1139418312305,192.8539581298828,-44.17219543457031,-499.91265869140625
2457089,0,502.1078489317263,192.8539581298828,-44.17219543457031,-499.9661865234375
2457090,0,502.10178103796426,192.8539581298828,-44.17219543457031,-500.0258483886719
2457091,0,502.0956788590649,192.8539581298828,-44.17219543457031,-500.0915832519531
2457092,0,502.0895742900494,192.8539581298828,-44.17219543457031,-500.1634216308594
2457093,0,502.083468890032,192.8539581298828,-44.17219543457031,-500.2413635253906
2457094,0,502.09161804712136,192.8539581298828,-44.17219543457031,-500.3254699707031
2457095,0,502.13332157967005,192.8539581298828,-44.17219543457031,-500.4156494140625
2457096,0,502.2001156659363,192.8539581298828,-44.17219543457031,-500.5119323730469
2457097,0,502.28621762597766,192.8539581298828,-44.17219543457031,-500.61431884765625
2457098,0,502.3932478495504,192.8539581298828,-44.17219543457031,-500.7228088378906
2457099,0,502.5098648260502,192.8539581298828,-44.17219543457031,-500.8373718261719
2457100,0,502.6347384854336,192.8539581298828,-44.17219543457031,-500.9580383300781
2457101,0,502.76686227094524,192.8539581298828,-44.17219543457031,-501.0848083496094
2457102,0,502.9055261630318,192.8539581298828,-44.17219543457031,-501.2176513671875
2457103,0,503.0503096838882,192.8539581298828,-44.17219543457031,-501.3565979003906
2457104,0,503.2008982874174,192.8539581298828,-44.17219543457031,-501.5016174316406
2457105,0,503.35718351594915,192.8539581298828,-44.17219543457031,-501.65277099609375
2457106,0,503.51901660454223,192.8539581298828,-44.17219543457031,-501.80999755859375
2457107,0,503.6863637570551,192.8539581298828,-44.17219543457031,-501.9732971191406
2457108,0,503.859197120081,192.8539581298828,-44.17219543457031,-502.14263916015625
2457109,0,504.0375995907095,192.8539581298828,-44.17219543457031,-502.3180847167969
2457110,0,504.2215798227407,192.8539581298828,-44.17219543457031,-502.4996032714844
2457111,0,504.41121134453385,192.8539581298828,-44.17219543457031,-502.6872253417969
2457112,0,504.60650896610946,192.8539581298828,-44.17219543457031,-502.88092041015625
2457113,0,504.80751820586204,192.8539581298828,-44.17219543457031,-503.0806884765625
2457114,0,505.01425319281043,192.8539581298828,-44.17219543457031,-503.2864990234375
2457115,0,505.2268132631991,192.8539581298828,-44.17219543457031,-503.4984130859375
2457116,0,505.4452352397965,192.8539581298828,-44.17219543457031,-503.7164306640625
2457117,0,505.6694602076675,192.8539581298828,-44.17219543457031,-503.9404602050781
2457118,0,505.89957783081996,192.8539581298828,-44.17219543457031,-504.1705627441406
2457119,0,506.1356719678974,192.8539581298828,-44.17219543457031,-504.40679931640625
2457120,0,506.37761380185026,192.8539581298828,-44.17219543457031,-504.6490173339844
2457121,0,506.6255421904867,192.8539581298828,-44.17219543457031,-504.8973388671875
2457122,0,506.8794131887075,192.8539581298828,-44.17219543457031,-505.1517028808594
2457123,0,507.13926934088494,192.8539581298828,-44.17219543457031,-505.4121398925781
2457124,0,507.40509217230084,192.8539581298828,-44.17219543457031,-505.6786193847656
2457125,0,507.6769217295533,192.8539581298828,-44.17219543457031,-505.951171875
